fullname,html,id,likes,replies,retweets,text,timestamp,url,user,action
WinterCity Edmonton,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""33798654"" dir=""ltr"" href=""/nenshi""><s>@</s><b>nenshi</b></a> challenges all Cdns to do <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3thingsforCanada?src=hash""><s>#</s><b><strong>3thingsforCanada</strong></b></a> & why not one in your fav park. What will you do? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cityparkscan?src=hash""><s>#</s><b>cityparkscan</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.threethingsforcanada.ca"" dir=""ltr"" href=""https://t.co/lgvodMe6NI"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.threethingsforcanada.ca""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">threethingsforcanada.ca</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",8.39E+17,2,0,3,@nenshi challenges all Cdns to do #3thingsforCanada & why not one in your fav park. What will you do? #cityparkscan http://www.threethingsforcanada.ca ,2017-03-07T02:49:55,/WinterCityYEG/status/838944772731486208,WinterCityYEG,n
Joyce Murray ???,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is a great initiative for all Canadians. I hope you will join in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3thingsforcanada?src=hash""><s>#</s><b><strong>3thingsforcanada</strong></b></a>.\n<a class=""twitter-timeline-link"" data-expanded-url=""http://www.threethingsforcanada.ca/"" dir=""ltr"" href=""https://t.co/3VFXVhv0QL"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.threethingsforcanada.ca/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">threethingsforcanada.ca</span><span class=""invisible"">/</span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""33798654"" dir=""ltr"" href=""/nenshi""><s>@</s><b>nenshi</b></a></p>",8.39E+17,5,0,3,This is a great initiative for all Canadians. I hope you will join in #3thingsforcanada.\nhttp://www.threethingsforcanada.ca/ \n@nenshi,2017-03-06T22:26:31,/joycemurray/status/838878486953504768,joycemurray,n
Kurt Kadatz,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">At launch of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""254081154"" dir=""ltr"" href=""/BrookfieldYYC""><s>@</s><b>BrookfieldYYC</b></a>'s <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Livingston?src=hash""><s>#</s><b>Livingston</b></a> community, ppl pledged things they'll do for their neighbourhood. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""33798654"" dir=""ltr"" href=""/nenshi""><s>@</s><b>nenshi</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3thingsforCanada?src=hash""><s>#</s><b><strong>3thingsforCanada</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WxxSoVmiX4"">pic.twitter.com/WxxSoVmiX4</a></p>",8.38E+17,21,0,15,"At launch of @BrookfieldYYC's #Livingston community, ppl pledged things they'll do for their neighbourhood. @nenshi #3thingsforCanada pic.twitter.com/WxxSoVmiX4",2017-03-05T18:24:13,/kadatz/status/838455123118452736,kadatz,n
Nancy Close,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This might end up being one of my <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3thingsforcanada?src=hash""><s>#</s><b><strong>3thingsforcanada</strong></b></a> and as <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""171721974"" dir=""ltr"" href=""/cheriyyc""><s>@</s><b>cheriyyc</b></a>  knows that is huge for me. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/peopleinanintrovertshome?src=hash""><s>#</s><b>peopleinanintrovertshome</b></a>!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/neclose/status/838165027882348544"" dir=""ltr"" href=""https://t.co/f7AVyHtemO"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/neclose/status/838165027882348544""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/neclose/status</span><span class=""invisible"">/838165027882348544</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",8.38E+17,6,1,1,This might end up being one of my #3thingsforcanada and as @cheriyyc  knows that is huge for me. #peopleinanintrovertshome!https://twitter.com/neclose/status/838165027882348544 …,2017-03-05T16:13:26,/neclose/status/838422210138140673,neclose,n
Strategic Group,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tomorrow we are choosing 3 winners for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3ThingsforCanada?src=hash""><s>#</s><b><strong>3ThingsforCanada</strong></b></a> postcard art! This is your last chance to share these to win <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""24210330"" dir=""ltr"" href=""/CalgaryOpera""><s>@</s><b>CalgaryOpera</b></a> tix <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/yyc?src=hash""><s>#</s><b>yyc</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/T9y2kTkL7f"">pic.twitter.com/T9y2kTkL7f</a></p>",8.47E+17,4,0,6,Tomorrow we are choosing 3 winners for #3ThingsforCanada postcard art! This is your last chance to share these to win @CalgaryOpera tix #yycpic.twitter.com/T9y2kTkL7f,2017-03-28T17:17:59,/StrategicGrp/status/846773375762554880,StrategicGrp,n
Alberta Mentors,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Mentors don't just change lives. They change the world. Make mentoring one of your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3ThingsforCanada?src=hash""><s>#</s><b><strong>3ThingsforCanada</strong></b></a> this year. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""33798654"" dir=""ltr"" href=""/nenshi""><s>@</s><b>nenshi</b></a> Naheed Nenshi<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/TO9myexx9J"">pic.twitter.com/TO9myexx9J</a></p>",8.47E+17,1,0,0,Mentors don't just change lives. They change the world. Make mentoring one of your #3ThingsforCanada this year. @nenshi Naheed Nenshipic.twitter.com/TO9myexx9J,2017-03-28T15:01:49,/AlbertaMentors/status/846739108164780032,AlbertaMentors,n
? Katrina Toma,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Did you know that 70% of waste still ends up in the landfil? Make a curtain out of t-shirts. Up-cycle the old into the new.<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3ThingsForCanada?src=hash""><s>#</s><b><strong>3ThingsForCanada</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/CTKxBwPUOt"">pic.twitter.com/CTKxBwPUOt</a></p>",8.54E+17,1,0,5,Did you know that 70% of waste still ends up in the landfil? Make a curtain out of t-shirts. Up-cycle the old into the new.#3ThingsForCanada pic.twitter.com/CTKxBwPUOt,2017-04-18T02:41:29,/TheGypsyGenesis/status/854162941922336768,TheGypsyGenesis,n
Sarah Francey,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It makes me so proud to share our beautiful country @<strong>3thingsforCanada</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://calgaryherald.com/news/local-news/fortney-local-refugees-see-rockies-for-the-very-first-time-thanks-to-this-new-program/"" dir=""ltr"" href=""https://t.co/Q0GrLN0jC7"" rel=""nofollow noopener"" target=""_blank"" title=""http://calgaryherald.com/news/local-news/fortney-local-refugees-see-rockies-for-the-very-first-time-thanks-to-this-new-program/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">calgaryherald.com/news/local-new</span><span class=""invisible"">s/fortney-local-refugees-see-rockies-for-the-very-first-time-thanks-to-this-new-program/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",8.54E+17,1,0,2,It makes me so proud to share our beautiful country @3thingsforCanada http://calgaryherald.com/news/local-news/fortney-local-refugees-see-rockies-for-the-very-first-time-thanks-to-this-new-program/ …,2017-04-17T23:03:18,/sarahnoelMRUPR/status/854108032250269697,sarahnoelMRUPR,n
JTabuli,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Want to learn more about Calgary's biking project - benefits, demographics, cost, etc.? Come see us on Wednesday! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3ThingsforCanada?src=hash""><s>#</s><b><strong>3ThingsforCanada</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/lZxDyaDLR2"">pic.twitter.com/lZxDyaDLR2</a></p>",8.54E+17,1,0,3,"Want to learn more about Calgary's biking project - benefits, demographics, cost, etc.? Come see us on Wednesday! #3ThingsforCanada pic.twitter.com/lZxDyaDLR2",2017-04-17T16:47:30,/JTabuli/status/854013461298241536,JTabuli,n
A.G.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Loving the newest <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2357164610"" dir=""ltr"" href=""/serious_clouds""><s>@</s><b>serious_clouds</b></a>  album Ice cream Dream <a class=""twitter-timeline-link"" data-expanded-url=""https://seriouscloudsmusic.bandcamp.com/"" dir=""ltr"" href=""https://t.co/Xt8iQRymId"" rel=""nofollow noopener"" target=""_blank"" title=""https://seriouscloudsmusic.bandcamp.com/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">seriouscloudsmusic.bandcamp.com</span><span class=""invisible"">/</span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/supportlocalmusic?src=hash""><s>#</s><b>supportlocalmusic</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3ThingsForCanada?src=hash""><s>#</s><b><strong>3ThingsForCanada</strong></b></a></p>",8.54E+17,1,0,0,Loving the newest @serious_clouds  album Ice cream Dream https://seriouscloudsmusic.bandcamp.com/ \n#supportlocalmusic #3ThingsForCanada,2017-04-17T02:13:05,/e1theror/status/853793405591318528,e1theror,n
Sarah Francey,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""It's all about future generations."" @<strong>3thingsforcanada</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.cbc.ca/1.4067833"" dir=""ltr"" href=""https://t.co/ec2YJ7tr1E"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.cbc.ca/1.4067833""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">cbc.ca/1.4067833</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",8.54E+17,0,0,0,"""It's all about future generations."" @3thingsforcanada http://www.cbc.ca/1.4067833 ",2017-04-16T22:42:54,/sarahnoelMRUPR/status/853740511017828352,sarahnoelMRUPR,n
95777765,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We are celebrating Canadas 150th anniversary by doing <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3thingsforCanada?src=hash""><s>#</s><b><strong>3thingsforCanada</strong></b></a>. 3 charitable acts around your community a year. Simple. Effective.</p>",8.64E+17,1,0,0,We are celebrating Canadas 150th anniversary by doing #3thingsforCanada. 3 charitable acts around your community a year. Simple. Effective.,2017-05-14T13:35:20,/CaseyRo95777765/status/863749573344231424,CaseyRo95777765,n
CalgaryPublicLibrary,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Can you guess what game the Nose Hill Action Squad is playing to learn about conservation? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3ThingsforCanada?src=hash""><s>#</s><b><strong>3ThingsforCanada</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/4uy6v8NcYo"">pic.twitter.com/4uy6v8NcYo</a></p>",8.96E+17,5,0,0,Can you guess what game the Nose Hill Action Squad is playing to learn about conservation? #3ThingsforCanada pic.twitter.com/4uy6v8NcYo,2017-08-11T20:49:03,/calgarylibrary/status/896111239805386752,calgarylibrary,n
Fed of YYC Comm,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">With 152 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/yycca?src=hash""><s>#</s><b>yycca</b></a>'s in Calgary, it's easy to join one of them as one of your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3ThingsforCanada?src=hash""><s>#</s><b><strong>3ThingsforCanada</strong></b></a>. Do it today! <a class=""twitter-timeline-link"" data-expanded-url=""https://www.youtube.com/watch?v=BsUY-lpY_kQ"" dir=""ltr"" href=""https://t.co/xekxz0GDru"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=BsUY-lpY_kQ""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=BsUY-l</span><span class=""invisible"">pY_kQ</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9HtromvuBl"">pic.twitter.com/9HtromvuBl</a></p>",8.96E+17,2,0,4,"With 152 #yycca's in Calgary, it's easy to join one of them as one of your #3ThingsforCanada. Do it today! https://www.youtube.com/watch?v=BsUY-lpY_kQ …pic.twitter.com/9HtromvuBl",2017-08-11T16:30:49,/FedYYC/status/896046255289364480,FedYYC,n
3 Things for Canada,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Wow! These are fantastic ideas! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3ThingsforCanada?src=hash""><s>#</s><b><strong>3ThingsforCanada</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Kelsey_Chad/status/892834116416045056"" dir=""ltr"" href=""https://t.co/CrvosNu0jl"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Kelsey_Chad/status/892834116416045056""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Kelsey_Chad/st</span><span class=""invisible"">atus/892834116416045056</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",8.96E+17,3,0,2,Wow! These are fantastic ideas! #3ThingsforCanada https://twitter.com/Kelsey_Chad/status/892834116416045056 …,2017-08-11T15:05:42,/3ThingsCanada/status/896024834164924417,3ThingsCanada,n
Calgary Foundation,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We had so much fun with our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/3thingsforcanada?src=hash""><s>#</s><b><strong>3thingsforcanada</strong></b></a> initiatives. Great idea <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""33798654"" dir=""ltr"" href=""/nenshi""><s>@</s><b>nenshi</b></a> ! <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/Bw-qHhzE_NM"" dir=""ltr"" href=""https://t.co/thoBTjft5h"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/Bw-qHhzE_NM""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/Bw-qHhzE_NM</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""23212364"" dir=""ltr"" href=""/BrownBaggingIt""><s>@</s><b>BrownBaggingIt</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2611923056"" dir=""ltr"" href=""/ASCConservation""><s>@</s><b>ASCConservation</b></a></p>",8.96E+17,5,0,2,We had so much fun with our #3thingsforcanada initiatives. Great idea @nenshi ! https://youtu.be/Bw-qHhzE_NM  @BrownBaggingIt @ASCConservation,2017-08-11T14:23:00,/CalgFoundation/status/896014086609096704,CalgFoundation,n
